title,genre,,,,,,
Pushpaka Vimanam,"Comedy, Thriller            ",,,,,,
Dulha Mil Gaya,"Comedy, Drama, Romance            ",,,,,,
Kochi Rajavu,"Action, Comedy, Crime            ",,,,,,
Do Knot Disturb,"Comedy, Drama            ",,,,,,
Raja Harish Chandra,Drama            ,,,,,,
Raaj Tilak,"Action, Drama            ",,,,,,
God Tussi Great Ho,"Comedy, Drama, Fantasy            ",,,,,,
Byomkesh,"Crime, Drama, Mystery            ",,,,,,
Hello,"Action, Romance            ",,,,,,
Barefoot Empress,"Documentary, Short            ",,,,,,
Hero,Action            ,,,,,,
Bruce Lee: The Fighter,"Action, Comedy            ",,,,,,
Taarzan: The Wonder Car,"Action, Adventure, Drama            ",,,,,,
Khaao Piyo Aish Karo,Comedy            ,,,,,,
Sehari,"Comedy, Romance            ",,,,,,
Khaidi,"Action, Drama            ",,,,,,
Platform,"Action, Crime, Drama            ",,,,,,
21 Sarfarosh Saragarhi 1897,"History, War            ",,,,,,
Channa Mereya,"Drama, Romance            ",,,,,,
Aaj Ki Awaz,"Action, Drama, Crime            ",,,,,,
Adaikalam,Drama            ,,,,,,
Power,"Action, Comedy, Crime            ",,,,,,
Seththumaan,Drama            ,,,,,,
Richie,"Action, Crime            ",,,,,,
Super,Drama            ,,,,,,
Bull,Action            ,,,,,,
Tum Se Achcha Kaun Hai,"Drama, Musical, Romance            ",,,,,,
The Blue Rose,"Drama, Fantasy, Horror            ",,,,,,
Pathemari,Drama            ,,,,,,
Shin Shinaki Boobla Boo,Fantasy            ,,,,,,
Lallu Ki Laila,Drama            ,,,,,,
Zubaan,Drama            ,,,,,,
Satyagraha,Drama            ,,,,,,
Semkhor,Drama            ,,,,,,
Teri Aankhon Mein,"Short, Romance            ",,,,,,
Nikka Zaildar 3,Comedy            ,,,,,,
Tere Liye,Romance            ,,,,,,
Barsaat Ki Raat,Musical            ,,,,,,
Doli Armaano Ki,Drama            ,,,,,,
Kuttrame Thandanai,"Crime, Drama, Mystery            ",,,,,,
Angaar,"Action, Drama, Romance            ",,,,,,
Harrdy Sandhu: Bijlee Bijlee,null,,,,,,
Khel Khel Mein,"Comedy, Mystery, Romance            ",,,,,,
Kathir,Drama            ,,,,,,
Hrudayavantha,Drama            ,,,,,,
Sangharsh,"Action, Comedy, Drama            ",,,,,,
College Girl,Romance            ,,,,,,
Yakeen,"Drama, Thriller            ",,,,,,
Aarushi: Beyond Reasonable Doubt,"Documentary, Crime            ",,,,,,
Power Paandi,"Action, Drama, Musical            ",,,,,,
Girl Rising,"Documentary, Drama            ",,,,,,
Chori Chori,"Comedy, Romance, Musical            ",,,,,,
Amiri Garibi,Family            ,,,,,,
Jwar Bhata,"Drama, Family            ",,,,,,
Ranna,"Action, Comedy, Drama            ",,,,,,
Tere Mere Sapne,"Action, Comedy, Drama            ",,,,,,
Main Azaad Hoon,Drama            ,,,,,,
Krishnarjuna,"Comedy, Drama, Romance            ",,,,,,
Dahaan,Horror            ,,,,,,
Bairaag,"Drama, Thriller            ",,,,,,
Urumi,"Action, Drama            ",,,,,,
Teen Maar,"Comedy, Drama, Romance            ",,,,,,
Devi,Drama            ,,,,,,
Ninu Veedani Needanu Nene,Comedy            ,,,,,,
Devi,Drama            ,,,,,,
Ninu Veedani Needanu Nene,Comedy            ,,,,,,
Challenge,"Action, Comedy, Drama            ",,,,,,
1888,"Crime, Drama, Thriller            ",,,,,,
Vicky Aur Vetaal,"Comedy, Family            ",,,,,,
Ardha Shathabdham,"Action, Drama, Romance            ",,,,,,
Heer Raanjha,"Musical, Romance, Drama            ",,,,,,
Sakalakala Vallavan,"Action, Comedy            ",,,,,,
Enakkul Oruvan,Thriller            ,,,,,,
Hashar: A Love Story...,Romance            ,,,,,,
Say Yes to the Dress India,Reality-TV            ,,,,,,
Meeruthiya Gangsters,"Comedy, Crime            ",,,,,,
Pichaikkaran 2,Drama            ,,,,,,
Ashi Hi Banwa Banwi,Comedy            ,,,,,,
Mysteries Shaque,Thriller            ,,,,,,
Bambukat,"Comedy, Drama            ",,,,,,
Bhaskar Bechain,"Short, Action, Drama            ",,,,,,
Supercops V/S Supervillains,Crime            ,,,,,,
Six X,Drama            ,,,,,,
Main Prem Ki Diwani Hoon,"Comedy, Drama, Musical            ",,,,,,
Bai Ji Kuttange,Action            ,,,,,,
Qurbani,"Action, Crime, Drama            ",,,,,,
Chandramukhi 2,Drama            ,,,,,,
Alone,Horror            ,,,,,,
Rakshasudu,"Action, Crime, Thriller            ",,,,,,
Bomma Blockbuster,"Action, Comedy, Drama            ",,,,,,
Miss Call,"Comedy, Romance            ",,,,,,
Main Viyah Nahi Karona Tere Naal,"Comedy, Drama, Romance            ",,,,,,
Tridev,"Action, Crime, Drama            ",,,,,,
Maaya 2,Romance            ,,,,,,
Chatrapathi,"Action, Drama            ",,,,,,
Golmaal,null,,,,,,
Murari,"Drama, Romance, Thriller            ",,,,,,
Mum Bhai,"Action, Crime, Drama            ",,,,,,
Bamfaad,Romance            ,,,,,,
Pappante Priyapetta Padmini,"Comedy, Drama            ",,,,,,
RX Suri,Action            ,,,,,,
Champion,"Action, Comedy, Drama            ",,,,,,
Miles of Love,"Comedy, Drama, Music            ",,,,,,
Apna Asmaan,"Drama, Sci-Fi            ",,,,,,
Zombie the Living Dead: Round2hell,Thriller            ,,,,,,
Chaalbaaz in London,Comedy            ,,,,,,
Abhiyum Naanum,"Comedy, Drama            ",,,,,,
Not a Love Story,"Crime, Drama, Thriller            ",,,,,,
Bhavana,Drama            ,,,,,,
Subedar Joginder Singh,"Action, Biography, Drama            ",,,,,,
Rabb Da Radio,Drama            ,,,,,,
Faraaz,"Action, Thriller            ",,,,,,
Boond (A Blue Diamond),Drama            ,,,,,,
Sardar Mohammad,"Biography, Comedy            ",,,,,,
Vinashak - Destroyer,"Action, Crime, Drama            ",,,,,,
Josh,"Action, Family            ",,,,,,
Phatte Dinde Chakk Punjabi,Comedy            ,,,,,,
Lal Quila,Thriller            ,,,,,,
Chattambi,Drama            ,,,,,,
Farishtay,"Action, Comedy, Drama            ",,,,,,
Mausam,"Musical, Romance            ",,,,,,
Jaal: The Trap,"Action, Drama, Romance            ",,,,,,
Shala,Romance            ,,,,,,
Pyaar Ka Dard Hai Meetha Meetha Pyaara Pyaara,Drama            ,,,,,,
Talaash: The Hunt Begins...,"Action, Crime, Drama            ",,,,,,
Anuradha,"Crime, Drama, Mystery            ",,,,,,
Fantasy,"Drama, Horror, Thriller            ",,,,,,
Yeh Teri Galiyan,Romance            ,,,,,,
Muthukku Muthaaga,Drama            ,,,,,,
Adi Kapyare Kootamani,"Comedy, Horror            ",,,,,,
Dil,"Comedy, Drama, Romance            ",,,,,,
B.A. Pass 3,"Drama, Romance            ",,,,,,
Kattradhu Thamizh,"Drama, Mystery            ",,,,,,
Zombie Reddy,"Action, Comedy, Horror            ",,,,,,
Pal Pal Dil Ke Paas,"Action, Drama, Romance            ",,,,,,
Who's Your Daddy,Drama            ,,,,,,
Jabariya Jodi,"Action, Comedy, Drama            ",,,,,,
Yeh Talab,"Short, Romance, Thriller            ",,,,,,
Bagh Bondi Khela,Drama            ,,,,,,
Barun Rai and the House on the Cliff,"Horror, Thriller            ",,,,,,
Nachom-ia Kumpasar,"Drama, Musical, Romance            ",,,,,,
Amen,"Drama, Romance            ",,,,,,
Ram Balram,"Action, Comedy, Drama            ",,,,,,
Kaakki Sattai,"Action, Comedy, Drama            ",,,,,,
Heer Ranjha,"Drama, Romance            ",,,,,,
Not Dating,"Comedy, Romance            ",,,,,,
Orey Bujjigaa,Drama            ,,,,,,
"Main, Meri Patni... Aur Woh!","Comedy, Drama, Romance            ",,,,,,
Shri Hanuman Chalisa,"Animation, Short, Fantasy            ",,,,,,
Engeyum Eppodhum,"Comedy, Drama, Romance            ",,,,,,
Shubh Raatri,Horror            ,,,,,,
Akkad Bakkad Rafu Chakkar,Crime            ,,,,,,
Darwaza,Horror            ,,,,,,
Ek Doctor Ki Maut,"Biography, Drama            ",,,,,,
8:20 Pisach,"Short, Mystery            ",,,,,,
Gauru: Journey of Courage,"Adventure, Drama, Family            ",,,,,,
Dear Megha,Drama            ,,,,,,
Hey Pillagada,Thriller            ,,,,,,
Theevram,"Action, Crime, Drama            ",,,,,,
The Underworld,Thriller            ,,,,,,
Adimai Penn,Drama            ,,,,,,
Theeviravaathi: The Terrorist,Drama            ,,,,,,
ASHWAMEDHAM,Action            ,,,,,,
Avunu Part 2,"Horror, Thriller            ",,,,,,
Avunu Part 2,"Horror, Thriller            ",,,,,,
Khuddar,"Action, Drama, Thriller            ",,,,,,
Aamdani Atthanni Kharcha Rupaiya,"Comedy, Drama, Family            ",,,,,,
Television,Drama            ,,,,,,
Fire in the Blood,"Documentary, History            ",,,,,,
Halaman Jethva,null,,,,,,
Tharki Chotu,Drama            ,,,,,,
Naqab,"Drama, Mystery            ",,,,,,
Bali,Horror            ,,,,,,
M.L.A. Fatakesto,"Action, Drama, Musical            ",,,,,,
Sye,"Action, Drama, Sport            ",,,,,,
Ventilator,Drama            ,,,,,,
Dushman Devta,Action            ,,,,,,
Roktopolash,Drama            ,,,,,,
Petromax,"Comedy, Horror            ",,,,,,
Vanamagan,"Action, Adventure            ",,,,,,
Visfot,Crime            ,,,,,,
Jatugriha,"Drama, Horror            ",,,,,,
Vidiyum Munn,Thriller            ,,,,,,
Panther,Action            ,,,,,,
Mainu Ishq da Lagya Rog,Music            ,,,,,,
Kora Kagaz,"Drama, Musical, Family            ",,,,,,
Vazhakku Enn 18/9,"Crime, Drama, Thriller            ",,,,,,
Dedh Bigha Zameen,Drama            ,,,,,,
Udyanapalakan,"Drama, Romance            ",,,,,,
16-Dec,"Action, Thriller            ",,,,,,
Mandi,"Comedy, Drama            ",,,,,,
Manasantha Nuvve,"Drama, Family, Romance            ",,,,,,
Pathinaru Vayathinile,"Drama, Romance            ",,,,,,
Deevinchandi,Drama            ,,,,,,
Piklu,"Short, Drama            ",,,,,,
Neer Dose,"Comedy, Drama            ",,,,,,
Pirate's Blood,"Action, Horror, Thriller            ",,,,,,
Server Sundaram,Comedy            ,,,,,,
Taali,Drama            ,,,,,,
Bachelors,"Mystery, Thriller            ",,,,,,
Yahudi,"Action, Drama, Romance            ",,,,,,
Highway Star,"Short, Music            ",,,,,,
Chocklet,Drama            ,,,,,,
Golimar,"Action, Crime, Thriller            ",,,,,,
Drona,Drama            ,,,,,,
Geet,Romance            ,,,,,,
Nenu Meeku Baga Kaavalsinavaadini,Drama            ,,,,,,
Dasara,"Action, Drama            ",,,,,,
Laththi,"Action, Drama            ",,,,,,
Kannathil Muthamittal,"Action, Drama, War            ",,,,,,
Kanchana 2,"Comedy, Horror            ",,,,,,
Munna Michael,"Action, Drama, Music            ",,,,,,
Yugi,"Drama, Thriller            ",,,,,,
Yaanai,"Action, Drama, Romance            ",,,,,,
Yaanai,"Action, Drama, Romance            ",,,,,,
Yuvarathnaa,"Action, Drama            ",,,,,,
Saraswatichandra,Romance            ,,,,,,
Janbaaz,"Action, Drama            ",,,,,,
Joker,"Comedy, Family, Sci-Fi            ",,,,,,
Chaayam Poosiya Veedu,"Drama, Mystery            ",,,,,,
Padayappa,"Action, Comedy, Drama            ",,,,,,
Dhruva Natchathiram,"Action, Thriller            ",,,,,,
Ankhen,"Action, Adventure, Drama            ",,,,,,
Nandha,"Action, Drama            ",,,,,,
Brahmachari,"Comedy, Drama, Musical            ",,,,,,
Pudhiya Geethai,"Action, Drama, Romance            ",,,,,,
Master Piece,"Action, Comedy, Drama            ",,,,,,
Falguni Pathak: Saawan Mein,null,,,,,,
Mungaru Male,"Comedy, Music, Romance            ",,,,,,
Pratidwandi,Drama            ,,,,,,
Ek Ruka Hua Faisla,"Drama, Thriller            ",,,,,,
Barefoot Warriors,Family            ,,,,,,
Street Lights,"Crime, Thriller            ",,,,,,
Bhale Bhale Magadivoy,"Comedy, Romance            ",,,,,,
Daari,"Crime, Thriller            ",,,,,,
Break Point,"Documentary, Sport            ",,,,,,
Autograph,Drama            ,,,,,,
Jai Jagannath,"Drama, Fantasy, History            ",,,,,,
Camera Error,Horror            ,,,,,,
Aaba,"Short, Drama, Family            ",,,,,,
Lockdown with my Crush,"Comedy, Romance            ",,,,,,
Minsaara Kanavu,"Comedy, Drama, Romance            ",,,,,,
Chhoti Bahu,"Drama, Family            ",,,,,,
Kodathi Samaksham Balan Vakeel,"Comedy, Crime, Mystery            ",,,,,,
Chinna Thambi,"Drama, Romance            ",,,,,,
Narthanasala,"Drama, Musical            ",,,,,,
NTR: Kathanayakudu,"Biography, Drama            ",,,,,,
Dwaraka,"Drama, Romance            ",,,,,,
I Am That Change,Short            ,,,,,,
Chaamp,Sport            ,,,,,,
Aar-Paar,"Musical, Romance, Thriller            ",,,,,,
Namma Basava,"Action, Comedy, Romance            ",,,,,,
Lollipops,Thriller            ,,,,,,
Devi Aur Hero,Drama            ,,,,,,
Big B,"Action, Crime, Thriller            ",,,,,,
Kaisa Yeh Ishq Hai... Ajab Sa Risk Hai,Drama            ,,,,,,
Dhool,"Action, Comedy, Drama            ",,,,,,
Sham Ghansham,"Action, Drama            ",,,,,,
Crashh,Romance            ,,,,,,
Chick Flick,"Comedy, Crime            ",,,,,,
Thulluvadho Ilamai,Drama            ,,,,,,
Maalai Nerathu Mayakkam,"Drama, Romance            ",,,,,,
Da Tang Xuan Zang,"Biography, History            ",,,,,,
Ishq: Not a Love Story,"Drama, Romance            ",,,,,,
Lavakusha,Comedy            ,,,,,,
Oozham,"Action, Drama, Thriller            ",,,,,,
Fidaa,"Comedy, Drama, Romance            ",,,,,,
Maayavan,"Action, Crime, Mystery            ",,,,,,
Paagal,"Comedy, Romance            ",,,,,,
iSmart Shankar,"Action, Crime, Sci-Fi            ",,,,,,
Kaale Dhande,Comedy            ,,,,,,
Jai Lava Kusa,"Action, Drama, Thriller            ",,,,,,
Ardh,"Drama, Romance            ",,,,,,
V1 Murder Case,"Drama, Thriller            ",,,,,,
Pawan & Pooja,"Drama, Romance            ",,,,,,
Local Utpaat,"Action, Comedy            ",,,,,,
Bhaag Johnny,"Action, Fantasy, Thriller            ",,,,,,
Exchange offer,"Short, Drama            ",,,,,,
Devullu,Drama            ,,,,,,
Avijatrik,null,,,,,,
Aadhavan,"Action, Comedy            ",,,,,,
Do Waqt Ki Roti,Action            ,,,,,,
The Good News,"Short, Drama            ",,,,,,
Goreyan Nu Daffa Karo,Comedy            ,,,,,,
Thamilarasan,Drama            ,,,,,,
Rowdy Singh,Action            ,,,,,,
Zamaane Ko Dikhana Hai,"Romance, Thriller            ",,,,,,
Kabhi Kabhie Ittefaq Sey,Drama            ,,,,,,
Dongri Ka Raja,"Action, Drama, Musical            ",,,,,,
Department,"Action, Crime, Thriller            ",,,,,,
Hote Hote Pyar Hogaya,"Romance, Action, Crime            ",,,,,,
Savitri Satyavan,Drama            ,,,,,,
Kaasav: Turtle,"Drama, Family            ",,,,,,
KISS: Keep It Simple Stupid,"Comedy, Romance            ",,,,,,
Buniyaad,Drama            ,,,,,,
Bharat Ek Khoj,History            ,,,,,,
Don't Drink & Drive,"Short, Mystery            ",,,,,,
Eating Animals,Documentary            ,,,,,,
Motu Patlu Kung Fu Kings Returns,Animation            ,,,,,,
Mr & Mrs Sadachari,"Comedy, Drama, Romance            ",,,,,,
Poo,Drama            ,,,,,,
Imsai Arasan 23rd Pulikecei,Comedy            ,,,,,,
Shararat,Drama            ,,,,,,
Main Tera Dushman,"Action, Adventure, Crime            ",,,,,,
Vansh,"Action, Crime, Drama            ",,,,,,
Best of Luck Laalu,Comedy            ,,,,,,
Akhil,"Action, Fantasy, Romance            ",,,,,,
Kidnap,Thriller            ,,,,,,
Komaram Puli,"Action, Crime, Thriller            ",,,,,,
Jeet,"Drama, Romance            ",,,,,,
Dil Juunglee,"Comedy, Romance            ",,,,,,
Daasi,"Drama, Romance            ",,,,,,
Taqdeer,"Action, Drama, Romance            ",,,,,,
Manavoori Pandavulu,Thriller            ,,,,,,
Password,Thriller            ,,,,,,
Parbona Ami Chartey Tokey,"Comedy, Romance            ",,,,,,
Bidyarana,"Action, Romance            ",,,,,,
Business Man,"Action, Crime, Drama            ",,,,,,
Ghatak: Lethal,"Action, Drama            ",,,,,,
Zakir Khan: Haq Se Single,Comedy            ,,,,,,
Maayon,"Mystery, Thriller            ",,,,,,
Ram Teri Ganga Maili,"Drama, Musical, Romance            ",,,,,,
Aashiq Banaya Aapne: Love Takes Over,"Drama, Romance, Thriller            ",,,,,,
Kadamaiyai Sei,Drama            ,,,,,,
Khela Jawkhon,Thriller            ,,,,,,
Hero,"Action, Drama, Musical            ",,,,,,
Taaza Khabar,Action            ,,,,,,
Victim - Who is next?,Drama            ,,,,,,
Dhan Dhana Dhan Goal,"Drama, Sport, Thriller            ",,,,,,
Sherdil Shergill,"Comedy, Drama, Romance            ",,,,,,
Varsham,"Action, Comedy, Romance            ",,,,,,
Pavitra Rishta: It's never too late,"Drama, Romance            ",,,,,,
Marzi,Drama            ,,,,,,
Friendship,"Action, Crime, Drama            ",,,,,,
Raj Sounds and Lights,"Action, Comedy, Drama            ",,,,,,
Blackmail,"Drama, Musical, Romance            ",,,,,,
Puthan Panam,"Action, Crime, Thriller            ",,,,,,
Alibaba Aur 40 Chor,"Action, Adventure, Drama            ",,,,,,
706,Thriller            ,,,,,,
Arya 3,Romance            ,,,,,,
Lootere,"Action, Romance, Thriller            ",,,,,,
George Reddy,"Action, Biography            ",,,,,,
Mehsampur,Drama            ,,,,,,
Oru Kidayin Karunai Manu,Drama            ,,,,,,
Killa,"Comedy, Drama            ",,,,,,
Raja Vikramarka,Action            ,,,,,,
Hume Tumse Pyaar Kitna,"Action, Drama, Romance            ",,,,,,
Bangara s/o Bangarada Manushya,"Action, Drama            ",,,,,,
Sankat Mochan Hanumaan,"Drama, Fantasy, History            ",,,,,,
Bambai 4x4,Drama            ,,,,,,
Khatta Meetha,Family            ,,,,,,
Khoon Ki Pyasi,Horror            ,,,,,,
In Ghost House Inn,"Comedy, Horror            ",,,,,,
Bhagat Singh Nagar,null,,,,,,
Palasa 1978,"Action, Drama            ",,,,,,
Helllo Jee,"Drama, Romance, Thriller            ",,,,,,
Amar Akbar Anthony,"Comedy, Crime, Drama            ",,,,,,
Dhobi Ki Dulhan Pyari Hai,Comedy            ,,,,,,
Vetrivel,Drama            ,,,,,,
Hello Myself Lilly,Drama            ,,,,,,
Aadhi,"Action, Thriller            ",,,,,,
Laapataa Ladies,Comedy            ,,,,,,
Subhmangal Savadhan,Family            ,,,,,,
Yennanga Sir Unga Sattam,"Comedy, Drama            ",,,,,,
Nojor,Fantasy            ,,,,,,
Guru,"Drama, Fantasy            ",,,,,,
Aaye Hum Barati Barat Leke,"Drama, Romance            ",,,,,,
Once Upon a Time in Calcutta,Drama            ,,,,,,
Sirivennela,"Family, Musical            ",,,,,,
Nenjinile,"Action, Crime, Drama            ",,,,,,
Sapoot,"Action, Crime, Drama            ",,,,,,
Safe House,Drama            ,,,,,,
Kasada Thapara,Drama            ,,,,,,
Yamudiki Mogudu,"Action, Comedy, Fantasy            ",,,,,,
Laila Aur Satt Geet,Drama            ,,,,,,
Nammavar,Drama            ,,,,,,
2323 the Beginning,Action            ,,,,,,
I - Proud to be an Indian,"Action, Crime, Drama            ",,,,,,
Ranadheera,"Action, Drama, Romance            ",,,,,,
Lal Baadshah,"Action, Crime, Drama            ",,,,,,
